Catalog#,Artist,Title,Label,Format,Rating,Released,release_id,CD,Track Number,Track Title
493 472-2,Eve (2),Eve-Olution,Ruff Ryders,"CD, Album, S/Edition",,2002,1972951,,7,Let This Go
493 472-2,Eve (2),Eve-Olution,Ruff Ryders,"CD, Album, S/Edition",,2002,1972951,,8,Hey Y'all
493 472-2,Eve (2),Eve-Olution,Ruff Ryders,"CD, Album, S/Edition",,2002,1972951,,9,Figure You Out
493 472-2,Eve (2),Eve-Olution,Ruff Ryders,"CD, Album, S/Edition",,2002,1972951,,10,Stop Hatin' (Skit)
493 472-2,Eve (2),Eve-Olution,Ruff Ryders,"CD, Album, S/Edition",,2002,1972951,,11,Satisfaction
493 472-2,Eve (2),Eve-Olution,Ruff Ryders,"CD, Album, S/Edition",,2002,1972951,,12,Neckbones
493 472-2,Eve (2),Eve-Olution,Ruff Ryders,"CD, Album, S/Edition",,2002,1972951,,13,Double R What
493 472-2,Eve (2),Eve-Olution,Ruff Ryders,"CD, Album, S/Edition",,2002,1972951,,14,Ryde Away
493 472-2,Eve (2),Eve-Olution,Ruff Ryders,"CD, Album, S/Edition",,2002,1972951,,15,As I Grow
493 472-2,Eve (2),Eve-Olution,Ruff Ryders,"CD, Album, S/Edition",,2002,1972951,,16,Eve-Olution
493 472-2,Eve (2),Eve-Olution,Ruff Ryders,"CD, Album, S/Edition",,2002,1972951,,17,Let Me Blow Ya Mind
493 472-2,Eve (2),Eve-Olution,Ruff Ryders,"CD, Album, S/Edition",,2002,1972951,,18,"U, Me & She (Bonus Track)"
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,1,Intro
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,2,What You So Mad At??
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,3,Shine
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,4,Bring You Down
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,5,Time's Up
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,6,Why
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,7,U Make Me Wanna
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,8,Hot Skit
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,9,Hot Sauce To Go
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,10,Real Hip Hop
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,11,Shoot Outs
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,12,Still Feel Me
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,13,By Your Side
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,14,Gettin' It In
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,15,Air It Out
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,16,Welcome To D-Block
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,17,Kiss Of Death
6.02E+11,Jadakiss,Kiss Of Death,"Ruff Ryders, Interscope Records","CD, Album",,2004,2197250,,18,I'm Goin Back
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,1,Intro / Court / Clef / Intro (Skit / Interlude)
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,2,Apocalypse
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,3,Guantanamera
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,4,Pablo Diablo (Interlude)
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,5,Bubblegoose
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,6,"Prelude To ""To All The Girls"" (Interlude)"
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,7,To All The Girls
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,8,Down Lo Ho (Interlude)
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,9,Anything Can Happen
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,10,Gone Till November
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,11,Words Of Wisdom (Interlude)
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,12,Year Of The Dragon
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,13,Sang Fezi
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,14,Fresh Interlude
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,15,Mona Lisa
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,16,Street Jeopardy
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,17,Killer M.C. (Interlude)
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,18,We Trying To Stay Alive
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,19,Gunpowder
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,20,Closing Arguments (Interlude/Skit)
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,21,Enter The Carnival (Interlude)
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,22,Jaspora
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,23,Yele
"487442 2, COL 487442 2",Wyclef Jean Featuring Refugee Camp All Stars,The Carnival,"Ruffhouse Records, Columbia","CD, Album",,1997,6756882,,24,Carnival
574 979-2,Foxy Brown Featuring Dru Hill / EPMD,Big Bad Mamma / Never Seen Before,"Rush Associated Labels, Violator, Def Jam Recordings","CD, Single",,1997,1389827,,1,Big Bad Mamma (LP Version)
574 979-2,Foxy Brown Featuring Dru Hill / EPMD,Big Bad Mamma / Never Seen Before,"Rush Associated Labels, Violator, Def Jam Recordings","CD, Single",,1997,1389827,,2,Never Seen Before (LP Version)
574 979-2,Foxy Brown Featuring Dru Hill / EPMD,Big Bad Mamma / Never Seen Before,"Rush Associated Labels, Violator, Def Jam Recordings","CD, Single",,1997,1389827,,3,Big Bad Mamma (Instrumental)
574 979-2,Foxy Brown Featuring Dru Hill / EPMD,Big Bad Mamma / Never Seen Before,"Rush Associated Labels, Violator, Def Jam Recordings","CD, Single",,1997,1389827,,4,Never Seen Before (Instrumental)
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,1,Da Introduction
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,2,East 1999
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,3,Eternal
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,4,Crept And We Came
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,5,Down '71 (The Getaway)
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,6,Mr. Bill Collector
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,7,Budsmokers Only
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,8,Crossroad
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,9,Me Killa
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,10,Land Of Tha Heartless
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,11,"No Shorts, No Losses"
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,12,1st Of Tha Month
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,13,Buddah Lovaz
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,14,Die Die Die
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,15,Mr. Ouija 2
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,16,Mo' Murda
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,17,Shotz To Tha Double Glock
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,,Bonus Track
"481038 6, REL 481038 6, 4810386016",Bone Thugs-N-Harmony,E. 1999 Eternal,"Ruthless Records, Ruthless Records, Epic","CD, Album, RE, RP",,0,23170850,,18,Tha Crossroads (D.J. U-Neek's Mo Thug Remix)
74321 529322,Double 99,Ripgroove,Satellite (11),"CD, Single, RE",,1997,55004,,1,Ripgroove (Radio Edit)
74321 529322,Double 99,Ripgroove,Satellite (11),"CD, Single, RE",,1997,55004,,2,Ripgroove (Original Mix)
74321 529322,Double 99,Ripgroove,Satellite (11),"CD, Single, RE",,1997,55004,,3,Ripgroove (Vocal Club Mix)
74321 529322,Double 99,Ripgroove,Satellite (11),"CD, Single, RE",,1997,55004,,4,Ripgroove (Tuff Jam's Groove Dub)
74321 54374 2,Industry Standard (2),Industry Standard Vol. 1 (What You Want),Satellite (11),"CD, Single",,1997,292478,,1,Industry Standard Vol. 1 (Radio Edit)
74321 54374 2,Industry Standard (2),Industry Standard Vol. 1 (What You Want),Satellite (11),"CD, Single",,1997,292478,,2,Industry Standard Vol. 1
74321 54374 2,Industry Standard (2),Industry Standard Vol. 1 (What You Want),Satellite (11),"CD, Single",,1997,292478,,3,Industry Standard Vol. 1 (Jeremy Sylvester's Nice 'N' Ripe Mix)
74321 54374 2,Industry Standard (2),Industry Standard Vol. 1 (What You Want),Satellite (11),"CD, Single",,1997,292478,,4,Industry Standard Vol. 1 (The London Connection Mix)
74321 56821 2,Indo,R U Sleeping,Satellite (11),"CD, Single",,1998,147250,,1,R U Sleeping (Blunt Edit)
74321 56821 2,Indo,R U Sleeping,Satellite (11),"CD, Single",,1998,147250,,2,R U Sleeping (Radio Edit)
74321 56821 2,Indo,R U Sleeping,Satellite (11),"CD, Single",,1998,147250,,3,R U Sleeping (Bump & Flex Vocal)
74321 56821 2,Indo,R U Sleeping,Satellite (11),"CD, Single",,1998,147250,,4,R U Sleeping (Stonebridge Mix)
74321 56821 2,Indo,R U Sleeping,Satellite (11),"CD, Single",,1998,147250,,5,R U Sleeping (Grant's Vocal Mix)
74321 56821 2,Indo,R U Sleeping,Satellite (11),"CD, Single",,1998,147250,,6,R U Sleeping (Todd Edwards Mix)
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,1,1,Funky Cold Medina
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,1,2,The 900 Number
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,1,3,8th Wonder
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,1,4,Cold Gettin' Dumb
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,1,5,South Bronx
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,1,6,Home Of Hip Hop
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,1,7,Know How
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,1,8,Droppin' Rhymes On Drums
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,1,9,Pure Righteousness (Edit)
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,1,10,I Ain't Takin' No Shorts (Edit)
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,1,11,Flavor Unit Assassination Squad (Edit)
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,1,12,Superappin'
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,1,13,Weekend (Edit)
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,2,1,Breakdance (Electric Boogie)
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,2,2,Because I Got It Like That
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,2,3,Shake It (Like A White Girl)
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,2,4,Paper Chase
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,2,5,Thinking Of A Masterplan (Edit)
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,2,6,Sound Of Da Police
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,2,7,Strong Island
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,2,8,The Godfather (Edit)
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,2,9,Ya Mama
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,2,10,Lyrics To Go
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,2,11,Freaks Come Out  At Night
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,2,12,Change The Beat
SESHDCD206,Various,HipHop Sessions,Sessions,"2xCD, Comp",,2002,257709,2,13,Go See The Doctor
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,1,Shady Narcotics (Intro)
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,2,We're Back
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,3,Pistol Pistol (Remix)
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,4,Murder
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,5,Everything Is Shady
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,6,The Re-Up
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,7,You Don't Know
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,8,Jimmy Crack Corn
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,9,Trapped
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,10,Whatever You Want
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,11,Talkin' All That
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,12,By My Side
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,13,We Ride For Shady
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,14,There He Is
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,15,Tryin' Ta Win
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,16,Smack That (Remix)
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,17,Public Enemy #1
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,18,Get Low
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,19,Ski Mask Way (Eminem Remix)
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,20,Shake That (Remix)
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,21,Cry Now (Shady Remix)
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,22,No Apologies
1717391,Eminem,The Re-Up,Shady Records,"CD, Comp, S/Edition, Sup",,2006,875644,,23,Billion Bucks
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,Intro
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,What Up Gangsta
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,Patiently Waiting
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,Many Men (Wish Death)
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,In Da Club
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,High All The Time
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,Heat
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,If I Can't
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,Blood Hound
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,Back Down
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,P.I.M.P.
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,Like My Style
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,Poor Lil Rich
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,21 Questions
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,Don't Push Me
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,Gotta Make It To Heaven
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,Bonus Cuts
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,Wanksta
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,U Not Like Me
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,Life's On The Line
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,In Da Club (Acapella)
"493 564-2, 493564-2",50 Cent,Get Rich Or Die Tryin',"Shady Records, Aftermath Entertainment, Interscope Records, Shady Records, Aftermath Entertainment, Interscope Records","CD, Album + CD, Enh",,2003,31218787,,,Wanksta
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,1,Holiday
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,2,Lucky Star
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,3,Borderline
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,4,Like A Virgin
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,5,Material Girl
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,6,Crazy For You
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,7,Into The Groove
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,8,Live To Tell
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,9,Papa Don't Preach
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,10,Open Your Heart
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,11,La Isla Bonita
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,12,Like A Prayer
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,13,Express Yourself
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,14,Cherish
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,15,Vogue
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,16,Justify My Love
7599-26440-2,Madonna,The Immaculate Collection,"Sire, Warner Bros. Records","CD, Album, Comp",,1990,161255,,17,Rescue Me
BRASSIC 2CD,Fatboy Slim,Better Living Through Chemistry,Skint,"CD, Album, RP",,0,9321207,,1,Song For Lindy
BRASSIC 2CD,Fatboy Slim,Better Living Through Chemistry,Skint,"CD, Album, RP",,0,9321207,,2,Santa Cruz
BRASSIC 2CD,Fatboy Slim,Better Living Through Chemistry,Skint,"CD, Album, RP",,0,9321207,,3,Going Out Of My Head
BRASSIC 2CD,Fatboy Slim,Better Living Through Chemistry,Skint,"CD, Album, RP",,0,9321207,,4,The Weekend Starts Here
