Catalog#,Artist,Title,Label,Format,Rating,Released,release_id,CD,Track Number,Track Title,Catalog#
73008 26060 2,Donell Jones,Where I Wanna Be,"LaFace Records, Untouchables Records, Arista","CD, Album",,1999,377499,1,4,Have You Seen Her,
73008 26060 2,Donell Jones,Where I Wanna Be,"LaFace Records, Untouchables Records, Arista","CD, Album",,1999,377499,1,5,This Luv,
73008 26060 2,Donell Jones,Where I Wanna Be,"LaFace Records, Untouchables Records, Arista","CD, Album",,1999,377499,1,6,All Her Love,
73008 26060 2,Donell Jones,Where I Wanna Be,"LaFace Records, Untouchables Records, Arista","CD, Album",,1999,377499,1,7,It's Alright,
73008 26060 2,Donell Jones,Where I Wanna Be,"LaFace Records, Untouchables Records, Arista","CD, Album",,1999,377499,1,8,Think About It (Don't Call My Crib),
73008 26060 2,Donell Jones,Where I Wanna Be,"LaFace Records, Untouchables Records, Arista","CD, Album",,1999,377499,1,9,He Won't Hurt You,
73008 26060 2,Donell Jones,Where I Wanna Be,"LaFace Records, Untouchables Records, Arista","CD, Album",,1999,377499,1,10,Pushin',
73008 26060 2,Donell Jones,Where I Wanna Be,"LaFace Records, Untouchables Records, Arista","CD, Album",,1999,377499,1,11,I Wanna Luv U,
73008 26060 2,Donell Jones,Where I Wanna Be,"LaFace Records, Untouchables Records, Arista","CD, Album",,1999,377499,1,12,When I Was Down,
73008 26060 2,Donell Jones,Where I Wanna Be,"LaFace Records, Untouchables Records, Arista","CD, Album",,1999,377499,1,13,U Know What's Up,
74321 29881 2,TLC,Waterfalls,LaFace/Arista,"CD, Single",,1995,719024,1,1,Waterfalls (No Rap Radio Edit),
74321 29881 2,TLC,Waterfalls,LaFace/Arista,"CD, Single",,1995,719024,1,2,Waterfalls (Single Edit),
74321 29881 2,TLC,Waterfalls,LaFace/Arista,"CD, Single",,1995,719024,1,3,Waterfalls (ONP Remix),
74321 29881 2,TLC,Waterfalls,LaFace/Arista,"CD, Single",,1995,719024,1,4,Waterfalls (DARP Remix),
74321 29881 2,TLC,Waterfalls,LaFace/Arista,"CD, Single",,1995,719024,1,5,Waterfalls (Album Instrumental),
74321 69672 2,Lou Bega,Mambo No. 5 (A Little Bit Of...),Lautstark,"CD, Single",,1999,560563,1,1,Mambo No. 5 (A Little Bit Of...) (Radio Edit),
74321 69672 2,Lou Bega,Mambo No. 5 (A Little Bit Of...),Lautstark,"CD, Single",,1999,560563,1,2,Mambo No. 5 (Havanna Club Mix),
74321 69672 2,Lou Bega,Mambo No. 5 (A Little Bit Of...),Lautstark,"CD, Single",,1999,560563,1,3,Mambo No. 5 (The Trumpet),
74321 56884 2,Tzant Feat. ODC MC,Sounds Of Wickedness,Logic Records,"CD, Single",,1998,193923,1,1,Sounds Of Wickedness (Radio Edit) (PF Project Mix),
74321 56884 2,Tzant Feat. ODC MC,Sounds Of Wickedness,Logic Records,"CD, Single",,1998,193923,1,2,Sounds Of Wickedness (PF Project Def Scratch Mix),
74321 56884 2,Tzant Feat. ODC MC,Sounds Of Wickedness,Logic Records,"CD, Single",,1998,193923,1,3,Sounds Of Wickedness (PF Project Def Scratch Instrumental Mix),
74321 56884 2,Tzant Feat. ODC MC,Sounds Of Wickedness,Logic Records,"CD, Single",,1998,193923,1,4,Sounds Of Wickedness (Club Mix),
74321 56884 2,Tzant Feat. ODC MC,Sounds Of Wickedness,Logic Records,"CD, Single",,1998,193923,1,5,Sounds Of Wickedness (Cut N Play Mix),
"74321 19412 2, 74321-19412-2",Haddaway,Rock My Heart,"Logic Records, Logic Records","CD, Single, Dis",,1994,1869538,1,1,Rock My Heart (Radio Mix),
"74321 19412 2, 74321-19412-2",Haddaway,Rock My Heart,Logic Records,"CD, Single, Dis",,1994,1869538,1,2,Rock My Heart (Extended Mix),
"74321 19412 2, 74321-19412-2",Haddaway,Rock My Heart,Logic Records,"CD, Single, Dis",,1994,1869538,1,3,Rock My Heart (Celebration Mix),
"74321 19412 2, 74321-19412-2",Haddaway,Rock My Heart,Logic Records,"CD, Single, Dis",,1994,1869538,1,4,Rock My Heart (Trime'n Delgado Club-Mix),
855 043-2,Ace Of Base,Happy Nation,"London Records 90 Ltd., Mega Records, Metronome","CD, Ltd, Smplr",,1993,1800049,1,1,Happy Nation (Radio Edit),
855 043-2,Ace Of Base,Happy Nation,"London Records 90 Ltd., Mega Records, Metronome","CD, Ltd, Smplr",,1993,1800049,1,2,All That She Wants (Radio Edit),
855 043-2,Ace Of Base,Happy Nation,"London Records 90 Ltd., Mega Records, Metronome","CD, Ltd, Smplr",,1993,1800049,1,3,Wheel Of Fortune,
"LMS5521527, 5060555215279",Sugababes,One Touch,London Records,"Cass, Album, Ltd, RM, Gol",,2021,20742472,1,,Overload,
"LMS5521527, 5060555215279",Sugababes,One Touch,London Records,"Cass, Album, Ltd, RM, Gol",,2021,20742472,1,,One Foot In,
"LMS5521527, 5060555215279",Sugababes,One Touch,London Records,"Cass, Album, Ltd, RM, Gol",,2021,20742472,1,,Same Old Story,
"LMS5521527, 5060555215279",Sugababes,One Touch,London Records,"Cass, Album, Ltd, RM, Gol",,2021,20742472,1,,Just Let It Go,
"LMS5521527, 5060555215279",Sugababes,One Touch,London Records,"Cass, Album, Ltd, RM, Gol",,2021,20742472,1,,Look At Me,
"LMS5521527, 5060555215279",Sugababes,One Touch,London Records,"Cass, Album, Ltd, RM, Gol",,2021,20742472,1,,Soul Sound,
"LMS5521527, 5060555215279",Sugababes,One Touch,London Records,"Cass, Album, Ltd, RM, Gol",,2021,20742472,1,,One Touch,
"LMS5521527, 5060555215279",Sugababes,One Touch,London Records,"Cass, Album, Ltd, RM, Gol",,2021,20742472,1,,Lush Life,
"LMS5521527, 5060555215279",Sugababes,One Touch,London Records,"Cass, Album, Ltd, RM, Gol",,2021,20742472,1,,Real Thing,
"LMS5521527, 5060555215279",Sugababes,One Touch,London Records,"Cass, Album, Ltd, RM, Gol",,2021,20742472,1,,New Year,
"LMS5521527, 5060555215279",Sugababes,One Touch,London Records,"Cass, Album, Ltd, RM, Gol",,2021,20742472,1,,Promises,
"LMS5521527, 5060555215279",Sugababes,One Touch,London Records,"Cass, Album, Ltd, RM, Gol",,2021,20742472,1,,Run For Cover,
"LONCD 408, 570 175-2",All Saints,Under The Bridge / Lady Marmalade,London Records,"CD, Single, Enh",,1998,108525,1,1,Under The Bridge,
"LONCD 408, 570 175-2",All Saints,Under The Bridge / Lady Marmalade,London Records,"CD, Single, Enh",,1998,108525,1,2,Lady Marmalade (98 Mix),
"LONCD 408, 570 175-2",All Saints,Under The Bridge / Lady Marmalade,London Records,"CD, Single, Enh",,1998,108525,1,3,No More Lies (98),
"LONCD 408, 570 175-2",All Saints,Under The Bridge / Lady Marmalade,London Records,"CD, Single, Enh",,1998,108525,1,4,Lady Marmalade (Henry & Hayne's La Jam Mix),
"LONCD 408, 570 175-2",All Saints,Under The Bridge / Lady Marmalade,London Records,"CD, Single, Enh",,1998,108525,1,Video,Under The Bridge (Promo Video),
"828 069. 2, 828 069.2, 828 069-2",Fine Young Cannibals,The Raw & The Cooked,London Records,"CD, Album, PMD",,0,11946494,1,1,She Drives Me Crazy,
"828 069. 2, 828 069.2, 828 069-2",Fine Young Cannibals,The Raw & The Cooked,London Records,"CD, Album, PMD",,0,11946494,1,2,Good Thing,
"828 069. 2, 828 069.2, 828 069-2",Fine Young Cannibals,The Raw & The Cooked,London Records,"CD, Album, PMD",,0,11946494,1,3,I'm Not The Man I Used To Be,
"828 069. 2, 828 069.2, 828 069-2",Fine Young Cannibals,The Raw & The Cooked,London Records,"CD, Album, PMD",,0,11946494,1,4,I'm Not Satisfied,
"828 069. 2, 828 069.2, 828 069-2",Fine Young Cannibals,The Raw & The Cooked,London Records,"CD, Album, PMD",,0,11946494,1,5,Tell Me What,
"828 069. 2, 828 069.2, 828 069-2",Fine Young Cannibals,The Raw & The Cooked,London Records,"CD, Album, PMD",,0,11946494,1,6,Don't Look Back,
"828 069. 2, 828 069.2, 828 069-2",Fine Young Cannibals,The Raw & The Cooked,London Records,"CD, Album, PMD",,0,11946494,1,7,It's Ok (It's Alright),
"828 069. 2, 828 069.2, 828 069-2",Fine Young Cannibals,The Raw & The Cooked,London Records,"CD, Album, PMD",,0,11946494,1,8,Don't Let It Get You Down,
"828 069. 2, 828 069.2, 828 069-2",Fine Young Cannibals,The Raw & The Cooked,London Records,"CD, Album, PMD",,0,11946494,1,9,As Hard As It Is,
"828 069. 2, 828 069.2, 828 069-2",Fine Young Cannibals,The Raw & The Cooked,London Records,"CD, Album, PMD",,0,11946494,1,10,Ever Fallen In Love,
,The Communards,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,1,Don't Leave Me This Way,
,Frankie Goes To Hollywood,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,2,Relax,
,Fine Young Cannibals,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,3,Good Thing,
,Soft Cell,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,4,Tainted Love,
,Bronski Beat,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,5,Smalltown Boy,
,Swing Out Sister,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,6,Breakout,
,Bananarama,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,7,Love In The First Degree,
,Yazz,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,8,The Only Way Is Up,
,Salt 'N' Pepa,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,9,Push It,
,The Cookie Crew,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,10,Got To Keep On,
,"Coldcut, Lisa Stansfield",Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,11,People Hold On,
,Krush,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,12,House Arrest,
,"Steve ""Silk"" Hurley",Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,13,Jack Your Body,
,Run-DMC,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,14,Walk This Way,
,Donna Summer,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,15,She Works Hard For The Money,
,James Brown,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,16,Living In America,
,Cameo,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,17,Word Up,
,Kool & The Gang,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,18,Get Down On It,
,ABC,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,19,Poison Arrow,
,Animotion,Dance Decade - Dance Hits Of The 80's,"London Records, PolyGram TV",Compilation,,1989,431350,1,20,Obsession,
LLBU001,Klashnekoff,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,1,Murda,
LLBU001,Dizzee Rascal,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,2,I Luv U,
LLBU001,Ty,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,3,Wait A Minute,
LLBU001,Roots Manuva,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,4,Witness (I Hope),
LLBU001,So Solid Suncycle,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,5,Hostage Riddim,
LLBU001,Blak Twang,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,6,So Rotten,
LLBU001,Asha D.Â Feat.Â Klashnekoff,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,7,The Message,
LLBU001,Iceberg Slimm,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,8,Bad Boy Bad Girl,
LLBU001,Karl Hinds,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,9,You Don Know,
LLBU001,Phi Life Cypher,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,10,Herbaholic,
LLBU001,The Endz,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,11,Are You Really From The Endz?,
LLBU001,Paragon,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,12,Anthem,
LLBU001,Jehst,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,13,Run Hard,
LLBU001,Medasyn,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,14,The Battle,
LLBU001,Big Critz,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,15,The Hard Copy,
LLBU001,Zionnoiz,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,16,And What,
LLBU001,Akala,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,17,Banger For The Streets,
LLBU001,Bad MannerÂ Feat.Â Sirreal,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,1,18,"What, Who",
LLBU001,T Money,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,1,Intro,
LLBU001,Klashnekoff,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,2,Murda,
LLBU001,Blak Twang,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,3,So Rotten,
LLBU001,Roots Manuva,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,4,Witness (I Hope),
LLBU001,Jehst,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,5,Run Hard,
LLBU001,Karl Hinds,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,6,You Don Know,
LLBU001,Akala,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,7,Banger For The Streets,
LLBU001,Big Critz,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,8,The Hard Copy,
LLBU001,Dizzee Rascal,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,9,I Luv U,
LLBU001,The Endz,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,10,Are You Really From The Endz?,
LLBU001,Ty,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,11,Wait A Minute,
LLBU001,Medasyn,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,12,The Battle,
LLBU001,Iceberg Slimm,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,13,Bad Boy Bad Girl,
LLBU001,So Solid Suncycle,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,14,Hostage Riddim,
LLBU001,Paragon,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,15,Anthem,
LLBU001,Zionnoiz,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,16,& What,
LLBU001,Asha D.Â Feat.Â Klashnekoff,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,17,The Message,
LLBU001,Bad MannerÂ Feat.Â Sirreal,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,18,"What, Who",
LLBU001,Phi Life Cypher,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,19,Herbaholic,
LLBU001,T Money,Channel U Presents: Underground Chapter 1,Long Lost Brother Records,"2xCD, Comp, P/Mixed",,2004,1424565,2,20,Outro,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,1,"Freestyle Over Chic ""Good Times"" Instrumental And ""Take Me To The Mardi Gras (Instrumentals)""",
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,2,Here We Go,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,3,"Freestyle Over Mobb Deep ""Give Up The Goods (Just Step)"" Instrumental",
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,4,"Freestyle Over Raekwon ""Incarcerated Scarfaces"" Instrumental",
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,5,Ain't No Nigga,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,6,"Freestyle Over Wu-Tang Clan ""MGM Instrumental""",
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,7,Freestyle Over Instrumental,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,8,Wild For The Night,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,9,Thug Brothers,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,10,Freestyle Over Instrumental,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,11,Prime Time,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,12,"Freestyle Over Xzibit ""Los Angeles Times"" Instrumental",
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,13,"Freestyle Over Raekwon ""Ice Cream""",
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,14,"Freestyle Over Wu-Tang Clan ""Triumph"" Instrumental",
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,15,"Freestyle Over ""Mona Lisa"" Instrumental",
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,16,Show Down,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,17,Do That,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,18,"Freestyle Over Mobb Deep ""Shook Ones, Pt. II""",
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,19,"Freestyle Over Wu-Tang Clan ""It's Yourz"" Instrumental",
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,20,Freestyle Over Instrumental,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,21,Shake Whatcha Mama Gave Ya,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,22,Get Money,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,23,Wu-Tang Cream Team Line-Up,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,24,"Freestyle Over Tha Alkaholiks ""Next Level"" Instrumental",
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,25,"Freestyle Over Raekwon ""Glaciers Of Ice"" Instrumental",
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,26,That Shit,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,27,"Freestyle Over Mobb Deep ""Hell On Earth"" Instrumental",
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,28,"Freestyle Over Xzibit ""At The Speed Of Life"" Instrumental",
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,29,Shimmy Shimmy Ya,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,30,Put Your Hammer Down,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,31,Jump Around,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,32,OPP,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,33,Whoop Whoop,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,34,Freestyle Over Instrumental,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,35,"Freestyle Over Mobb Deep ""Drop A Gem On Em"" Instrumental",
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,36,"Freestyle Over Sadat X ""Lump Lump"" Instrumental",
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,37,Show Me Love,
"497671 2, EPC 497671 2, 4976712000",Funkmaster Flex,60 Minutes Of Funk (The Mixtape Volume III: The Final Chapter),"Loud Records, Epic, Franchise Records, Steven Rifkind Company","CD, Mixed, Mixtape",,1998,503642,1,38,Freestyle Over Instrumental,
